	observableId	simulationConditionId	measurement	time
458	obs_pRB__nuc_median	wt	1.8655658957472245	38070
459	obs_pRB__nuc_median	wt	1.8677746695015809	38775
460	obs_pRB__nuc_median	wt	1.8698535227760997	39480
461	obs_pRB__nuc_median	wt	1.8718089218282454	40185
462	obs_pRB__nuc_median	wt	1.8736470272066879	40890
463	obs_pRB__nuc_median	wt	1.8753736864870285	41595
464	obs_pRB__nuc_median	wt	1.876994439691393	42300
465	obs_pRB__nuc_median	wt	1.8785145340093266	43005
466	obs_pRB__nuc_median	wt	1.8799389474445738	43710
467	obs_pRB__nuc_median	wt	1.88127242256502	44415
468	obs_pRB__nuc_median	wt	1.8825195128515606	45120
469	obs_pRB__nuc_median	wt	1.883684648387914	45825
470	obs_pRB__nuc_median	wt	1.8847722286687687	46530
471	obs_pRB__nuc_median	wt	1.885786762882471	47235
472	obs_pRB__nuc_median	wt	1.8867330877970823	47940
473	obs_pRB__nuc_median	wt	1.8876167237686619	48645
474	obs_pRB__nuc_median	wt	1.88844448316526	49350
475	obs_pRB__nuc_median	wt	1.8892255663528619	50055
476	obs_pRB__nuc_median	wt	1.8899736534869063	50760
477	obs_pRB__nuc_median	wt	1.8907111864442705	51465
478	obs_pRB__nuc_median	wt	1.8914789142788864	52170
479	obs_pRB__nuc_median	wt	1.8923596396563869	52875
480	obs_pRB__nuc_median	wt	1.8935464441032148	53580
481	obs_pRB__nuc_median	wt	1.8955804675485002	54285
482	obs_pRB__nuc_median	wt	1.9003865502375161	54990
483	obs_pRB__nuc_median	wt	1.9128263707492192	55695
484	obs_pRB__nuc_median	wt	1.9135320802381661	56400
485	obs_pRB__nuc_median	wt	1.8986097397760822	57105
486	obs_pRB__nuc_median	wt	1.8763824621269876	57810
487	obs_pRB__nuc_median	wt	1.8492209701421398	58515
488	obs_pRB__nuc_median	wt	1.8194055864018381	59220
489	obs_pRB__nuc_median	wt	1.7895308358247406	59925
490	obs_pRB__nuc_median	wt	1.7619610065370381	60630
491	obs_pRB__nuc_median	wt	1.7382701055819838	61335
492	obs_pRB__nuc_median	wt	1.7190980184880198	62040
493	obs_pRB__nuc_median	wt	1.7043417670849172	62745
494	obs_pRB__nuc_median	wt	1.6933243248551646	63450
495	obs_pRB__nuc_median	wt	1.6850256931706198	64155
496	obs_pRB__nuc_median	wt	1.6785046081253556	64860
497	obs_pRB__nuc_median	wt	1.6732778362501004	65565
498	obs_pRB__nuc_median	wt	1.669402258550944	66270
499	obs_pRB__nuc_median	wt	1.6671995859204813	66975
500	obs_pRB__nuc_median	wt	1.6668455758099654	67680
501	obs_pRB__nuc_median	wt	1.6681770537552283	68385
502	obs_pRB__nuc_median	wt	1.6707932678878303	69090
503	obs_pRB__nuc_median	wt	1.674198046933105	69795
504	obs_pRB__nuc_median	wt	1.6776679293537988	70500
